title,doctor_url,specialization,kraj,okres
"Gynekologická ambulancia, Hnúšťa, (GEMERCLINIC, n.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/rimavska-sobota/gynekologicka-ambulancia-hnusta-gemerclinic-n.o..html?page_id=105085, Gynekológia a pôrodníctvo,Banskobystricky,Rimavska Sobota
"Ortopedická ambulancia, Hnúšťa, (GEMERCLINIC, n.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/rimavska-sobota/ortopedicka-ambulancia-hnusta-gemerclinic-n.o..html?page_id=105088, Ortopédia,Banskobystricky,Rimavska Sobota
"Geriatrická ambulancia, Hnúšťa, (GEMERCLINIC, n.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/rimavska-sobota/geriatricka-ambulancia-hnusta-gemerclinic-n.o..html?page_id=105084, Geriatria,Banskobystricky,Rimavska Sobota
"Ambulancia vnútorného lekárstva, Hnúšťa, (GEMERCLINIC, n.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/rimavska-sobota/ambulancia-vnutorneho-lekarstva-hnusta-gemerclinic-n.o..html?page_id=105080, Vnútorné lekárstvo,Banskobystricky,Rimavska Sobota
"Dermatovenerologická ambulancia, Hnúšťa, (GEMERCLINIC, n.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/rimavska-sobota/dermatovenerologicka-ambulancia-hnusta-gemerclinic-n.o..html?page_id=105083, Dermatovenerológia,Banskobystricky,Rimavska Sobota
"Chirurgická ambulancia, Hnúšťa, (GEMERCLINIC, n.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/rimavska-sobota/chirurgicka-ambulancia-hnusta-gemerclinic-n.o..html?page_id=105082, Chirurgia,Banskobystricky,Rimavska Sobota
"Ambulancia diabetológie a porúch látkovej premeny a výživy, Hnúšťa, (GEMERCLINIC, n.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/rimavska-sobota/ambulancia-diabetologie-a-poruch-latkovej-premeny-a-vyzivy-hnusta-gemerclinic-n.o..html?page_id=105079," Diabetológia, poruchy látkovej premeny a výživy",Banskobystricky,Rimavska Sobota
"SVaLZ, hematológia a transfuziológia, Rimavská Sobota, (Unilabs Slovensko, s. r. o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/rimavska-sobota/svalz-hematologia-a-transfuziologia-rimavska-sobota-unilabs-slovensko-s.-r.-o..html?page_id=104854, Hematológia a transfuziológia,Banskobystricky,Rimavska Sobota
"Ambulancia vnútorného lekárstva, Hnúšťa, (Diabetes care, s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/rimavska-sobota/ambulancia-vnutorneho-lekarstva-hnusta-diabetes-care.html?page_id=104605, Vnútorné lekárstvo,Banskobystricky,Rimavska Sobota
"Všeobecná ambulancia pre deti a dorast, Veľký Blh, (EDIMED s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/rimavska-sobota/vseobecna-ambulancia-pre-deti-a-dorast-velky-blh-edimed.html?page_id=104430, Všeobecná starostlivosť o deti a dorast,Banskobystricky,Rimavska Sobota
"Všeobecná ambulancia pre deti a dorast, Bátka, (EDIMED s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/rimavska-sobota/vseobecna-ambulancia-pre-deti-a-dorast-batka-edimed.html?page_id=104431, Všeobecná starostlivosť o deti a dorast,Banskobystricky,Rimavska Sobota
"Ambulancia vnútorného lekárstva, Rimavská Sobota, (MEDICOMED, spol. s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/rimavska-sobota/ambulancia-vnutorneho-lekarstva-rimavska-sobota-medicomed-spol..html?page_id=104409, Vnútorné lekárstvo,Banskobystricky,Rimavska Sobota
"Všeobecná ambulancia pre dospelých, Hnúšťa, (LE-MED s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/rimavska-sobota/vseobecna-ambulancia-pre-dospelych-hnusta-le-med.html?page_id=104408, Všeobecné lekárstvo,Banskobystricky,Rimavska Sobota
"Ambulancia zubného lekárstva, Tisovec, (SURMED, s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/rimavska-sobota/ambulancia-zubneho-lekarstva-tisovec-surmed.html?page_id=104130, Zubné lekárstvo,Banskobystricky,Rimavska Sobota
"Všeobecná ambulancia pre deti a dorast, Rimavská Sobota, (PeeWee, s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/rimavska-sobota/vseobecna-ambulancia-pre-deti-a-dorast-rimavska-sobota-peewee.html?page_id=104026, Všeobecná starostlivosť o deti a dorast,Banskobystricky,Rimavska Sobota
