title,doctor_url,specialization,kraj,okres
"Urologická ambulancia, Šaľa, (Urologická ambulancia MUDr. Ivan Križan, s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sala/urologicka-ambulancia-sala-urologicka-ambulancia-mudr.-ivan-krizan.html?page_id=89311, Urológia,Nitriansky,Šaľa
"Urologická ambulancia, Šaľa, (UROCENTRUM ŠAĽA, s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sala/urologicka-ambulancia-sala-urocentrum-sala.html?page_id=89308," Urológia, Intervenčná ultrasonografia v urológii",Nitriansky,Šaľa
"Gynekologická ambulancia, Šaľa, (U starostlivého medvedíka s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sala/gynekologicka-ambulancia-sala-u-starostliveho-medvedika.html?page_id=89298, Gynekológia a pôrodníctvo,Nitriansky,Šaľa
"Ambulancia zubného lekárstva, Šaľa, (TOMA DENT, s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sala/ambulancia-zubneho-lekarstva-sala-toma-dent.html?page_id=89278," Zubné lekárstvo, Rádiológia",Nitriansky,Šaľa
"Všeobecná ambulancia pre deti a dorast, Eva Radvanská, MUDr., PhD., Šaľa, (SZALAMED, s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sala/vseobecna-ambulancia-pre-deti-a-dorast-eva-radvanska-mudr.-phd.-sala-szalamed.html?page_id=89266, Všeobecná starostlivosť o deti a dorast,Nitriansky,Šaľa
"Ambulancia zubného lekárstva, Tešedíkovo, (STORKDENT s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sala/ambulancia-zubneho-lekarstva-tesedikovo-storkdent.html?page_id=89253, Zubné lekárstvo,Nitriansky,Šaľa
"Všeobecná ambulancia pre dospelých, Šaľa, (SIZK, s r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sala/vseobecna-ambulancia-pre-dospelych-sala-sizk-s-r.o..html?page_id=89222, Všeobecné lekárstvo,Nitriansky,Šaľa
"Ambulancia vnútorného lekárstva, Šaľa, (SIZK, s r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sala/ambulancia-vnutorneho-lekarstva-sala-sizk-s-r.o..html?page_id=89221, Vnútorné lekárstvo,Nitriansky,Šaľa
"Ambulancia zubného lekárstva, Šaľa, (SAVEDENT s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sala/ambulancia-zubneho-lekarstva-sala-savedent.html?page_id=89216, Zubné lekárstvo,Nitriansky,Šaľa
"Nefrologická ambulancia, Šaľa, (SANABO, s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sala/nefrologicka-ambulancia-sala-sanabo.html?page_id=89202, Nefrológia,Nitriansky,Šaľa
