title,doctor_url,specialization,kraj,okres
"Jednodňová zdravotná starostlivosť, oftalmológia, Trnava, (Fakultná nemocnica Trnava)",https://www.e-vuc.sk/ttsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/trnava/jednodnova-zdravotna-starostlivost-oftalmologia-trnava-fakultna-nemocnica-trnava.html?page_id=131455, Oftalmológia,Trnavský,Trnava
"Jednodňová zdravotná starostlivosť, otorinolaryngológia, Trnava, (Fakultná nemocnica Trnava)",https://www.e-vuc.sk/ttsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/trnava/jednodnova-zdravotna-starostlivost-otorinolaryngologia-trnava-fakultna-nemocnica-trnava.html?page_id=131456, Otorinolaryngológia,Trnavský,Trnava
"Jednodňová zdravotná starostlivosť, úrazová chirurgia, Trnava, (Fakultná nemocnica Trnava)",https://www.e-vuc.sk/ttsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/trnava/jednodnova-zdravotna-starostlivost-urazova-chirurgia-trnava-fakultna-nemocnica-trnava.html?page_id=131457, úrazová chirurgia,Trnavský,Trnava
"Jednodňová zdravotná starostlivosť, urológia, Trnava, (Fakultná nemocnica Trnava)",https://www.e-vuc.sk/ttsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/trnava/jednodnova-zdravotna-starostlivost-urologia-trnava-fakultna-nemocnica-trnava.html?page_id=131458, Urológia,Trnavský,Trnava
"Jednodňová zdravotná starostlivosť, ortopédia, Trnava, (Fakultná nemocnica Trnava)",https://www.e-vuc.sk/ttsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/trnava/jednodnova-zdravotna-starostlivost-ortopedia-trnava-fakultna-nemocnica-trnava.html?page_id=131459, Ortopédia,Trnavský,Trnava
"Jednodňová zdravotná starostlivosť, gastroenterológia, Trnava, (Fakultná nemocnica Trnava)",https://www.e-vuc.sk/ttsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/trnava/jednodnova-zdravotna-starostlivost-gastroenterologia-trnava-fakultna-nemocnica-trnava.html?page_id=131460, Gastroenterológia,Trnavský,Trnava
"Jednodňová zdravotná starostlivosť, chirurgia, Trnava, (Fakultná nemocnica Trnava)",https://www.e-vuc.sk/ttsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/trnava/jednodnova-zdravotna-starostlivost-chirurgia-trnava-fakultna-nemocnica-trnava.html?page_id=131461, Chirurgia,Trnavský,Trnava
"Jednodňová zdravotná starostlivosť, gynekológia a pôrodníctvo, Trnava, (Fakultná nemocnica Trnava)",https://www.e-vuc.sk/ttsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/trnava/jednodnova-zdravotna-starostlivost-gynekologia-a-porodnictvo-trnava-fakultna-nemocnica-trnava.html?page_id=131462, Gynekológia a pôrodníctvo,Trnavský,Trnava
"Počítačová tomografia - CT FN Trnava, Trnava, (Fakultná nemocnica Trnava)",https://www.e-vuc.sk/ttsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/trnava/pocitacova-tomografia-ct-fn-trnava-trnava-fakultna-nemocnica-trnava.html?page_id=131463," Počítačová tomografia - CT, Rádiológia",Trnavský,Trnava
"SVaLZ, funkčná diagnostika, Trnava, (Fakultná nemocnica Trnava)",https://www.e-vuc.sk/ttsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/trnava/svalz-funkcna-diagnostika-trnava-fakultna-nemocnica-trnava.html?page_id=131464, Funkčná diagnostika,Trnavský,Trnava
