title,doctor_url,specialization,kraj,okres
"SVaLZ, rádiológia, Bardejov, (NsP Sv. Jakuba, n.o., Bardejov)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bardejov/svalz-radiologia-bardejov-nsp-sv.-jakuba-n.o.-bardejov-2.html?page_id=104936, Rádiológia,Prešovský,Bardejov
"SVaLZ, rádiológia, Bardejov, (NsP Sv. Jakuba, n.o., Bardejov)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bardejov/svalz-radiologia-bardejov-nsp-sv.-jakuba-n.o.-bardejov-3.html?page_id=104932," Rádiológia, Magnetická rezonancia",Prešovský,Bardejov
"SVaLZ, klinická mikrobiológia, Bardejov, (NsP Sv. Jakuba, n.o., Bardejov)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bardejov/svalz-klinicka-mikrobiologia-bardejov-nsp-sv.-jakuba-n.o.-bardejov.html?page_id=104933, Klinická mikrobiológia,Prešovský,Bardejov
"SVaLZ, rádiológia, Bardejov, (NsP Sv. Jakuba, n.o., Bardejov)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bardejov/svalz-radiologia-bardejov-nsp-sv.-jakuba-n.o.-bardejov-1.html?page_id=104934, Rádiológia,Prešovský,Bardejov
"SVaLZ, hematológia a transfuziológia, Bardejov, (NsP Sv. Jakuba, n.o., Bardejov)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bardejov/svalz-hematologia-a-transfuziologia-bardejov-nsp-sv.-jakuba-n.o.-bardejov.html?page_id=104935, Hematológia a transfuziológia,Prešovský,Bardejov
"SVaLZ, fyziatria, balneológia a liečebná rehabilitácia, Bardejov, (NsP Sv. Jakuba, n.o., Bardejov)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bardejov/svalz-fyziatria-balneologia-a-liecebna-rehabilitacia-bardejov-nsp-sv.-jakuba-n.o.-bardejov.html?page_id=104931," Fyziatria, balneológia a liečebná rehabilitácia",Prešovský,Bardejov
"SVaLZ, funkčná diagnostika, Bardejov, (NsP Sv. Jakuba, n.o., Bardejov)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bardejov/svalz-funkcna-diagnostika-bardejov-nsp-sv.-jakuba-n.o.-bardejov.html?page_id=104929, Funkčná diagnostika,Prešovský,Bardejov
"SVaLZ, patologická anatómia, Bardejov, (NsP Sv. Jakuba, n.o., Bardejov)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bardejov/svalz-patologicka-anatomia-bardejov-nsp-sv.-jakuba-n.o.-bardejov.html?page_id=104930, Patologická anatómia,Prešovský,Bardejov
"Ambulancia zubného lekárstva, Bardejov, (IgoDent, s.r.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bardejov/ambulancia-zubneho-lekarstva-bardejov-igodent.html?page_id=104823, Zubné lekárstvo,Prešovský,Bardejov
"Neurologická ambulancia, Bardejov, (IN MEDIC s.r.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bardejov/neurologicka-ambulancia-bardejov-in-medic.html?page_id=104773, Neurológia,Prešovský,Bardejov
"Ambulancia vnútorného lekárstva, Bardejov, (Doctor Mária)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bardejov/ambulancia-vnutorneho-lekarstva-bardejov-doctor-maria.html?page_id=104736, Vnútorné lekárstvo,Prešovský,Bardejov
"Nefrologická ambulancia, Bardejov, (Doctor Mária)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bardejov/nefrologicka-ambulancia-bardejov-doctor-maria.html?page_id=104737, Nefrológia,Prešovský,Bardejov
"Ambulancia diabetológie a porúch látkovej premeny a výživy, Bardejov, (Doctor Mária)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bardejov/ambulancia-diabetologie-a-poruch-latkovej-premeny-a-vyzivy-bardejov-doctor-maria.html?page_id=104735," Diabetológia, poruchy látkovej premeny a výživy",Prešovský,Bardejov
"Ambulancia čeľustnej ortopédie, Bardejov, (DENTIMA, s.r.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bardejov/ambulancia-celustnej-ortopedie-bardejov-dentima.html?page_id=103528, čeľustná ortopédia,Prešovský,Bardejov
"Stacionár, ortopédia, Bardejov, (KlimekOrtho, s.r.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bardejov/stacionar-ortopedia-bardejov-klimekortho.html?page_id=103516, Ortopédia,Prešovský,Bardejov
"KlimekOrtho, s.r.o.  Ortopedická ambulancia, Bardejov, (KlimekOrtho, s.r.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bardejov/klimekortho-ortopedicka-ambulancia-bardejov-klimekortho.html?page_id=103515, Osteológia,Prešovský,Bardejov
