title,doctor_url,specialization,kraj,okres
"Jednodňová zdravotná starostlivosť, ortopédia, Žiar nad Hronom, (Svet zdravia, a.s.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/ziar-nad-hronom/jednodnova-zdravotna-starostlivost-ortopedia-ziar-nad-hronom-svet-zdravia-a.s..html?page_id=96419, Ortopédia,Banskobystricky,Žiar nad Hronom
"Jednodňová zdravotná starostlivosť, otorinolaryngológia, Žiar nad Hronom, (Svet zdravia, a.s.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/ziar-nad-hronom/jednodnova-zdravotna-starostlivost-otorinolaryngologia-ziar-nad-hronom-svet-zdravia-a.s..html?page_id=96420, Otorinolaryngológia,Banskobystricky,Žiar nad Hronom
"Stacionár, neurológia, Žiar nad Hronom, (Svet zdravia, a.s.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/ziar-nad-hronom/stacionar-neurologia-ziar-nad-hronom-svet-zdravia-a.s..html?page_id=96413, Neurológia,Banskobystricky,Žiar nad Hronom
"Urologická ambulancia, Žiar nad Hronom, (Svet zdravia, a.s.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/ziar-nad-hronom/urologicka-ambulancia-ziar-nad-hronom-svet-zdravia-a.s..html?page_id=96415,!,Banskobystricky,Žiar nad Hronom
"Jednodňová zdravotná starostlivosť, gastroenterológia, Žiar nad Hronom, (Svet zdravia, a.s.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/ziar-nad-hronom/jednodnova-zdravotna-starostlivost-gastroenterologia-ziar-nad-hronom-svet-zdravia-a.s..html?page_id=96416, Gastroenterológia,Banskobystricky,Žiar nad Hronom
"Pediatrická ambulancia, MUDr. Renáta Szepeová, Žiar nad Hronom, (Svet zdravia, a.s.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/ziar-nad-hronom/pediatricka-ambulancia-mudr.-renata-szepeova-ziar-nad-hronom-svet-zdravia-a.s..html?page_id=96406, Pediatria,Banskobystricky,Žiar nad Hronom
"Ortopedická ambulancia, MUDr. Adriana Výrostková, Žiar nad Hronom, (Svet zdravia, a.s.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/ziar-nad-hronom/ortopedicka-ambulancia-mudr.-adriana-vyrostkova-ziar-nad-hronom-svet-zdravia-a.s..html?page_id=96403, Ortopédia,Banskobystricky,Žiar nad Hronom
"Ortopedická ambulancia, Žiar nad Hronom, (Svet zdravia, a.s.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/ziar-nad-hronom/ortopedicka-ambulancia-ziar-nad-hronom-svet-zdravia-a.s..html?page_id=96404,!,Banskobystricky,Žiar nad Hronom
"Kardiologická ambulancia, MUDr. Miloš Štefánik, Žiar nad Hronom, (Svet zdravia, a.s.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/ziar-nad-hronom/kardiologicka-ambulancia-mudr.-milos-stefanik-ziar-nad-hronom-svet-zdravia-a.s..html?page_id=96397, Kardiológia,Banskobystricky,Žiar nad Hronom
"Neurologická ambulancia, MUDr. Radovan Junas, Žiar nad Hronom, (Svet zdravia, a.s.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/ziar-nad-hronom/neurologicka-ambulancia-mudr.-radovan-junas-ziar-nad-hronom-svet-zdravia-a.s..html?page_id=96399, Neurológia,Banskobystricky,Žiar nad Hronom
