title,doctor_url,specialization,kraj,okres
"Všeobecná ambulancia pre dospelých, Lipany, (SLAVMED, s.r.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sabinov/vseobecna-ambulancia-pre-dospelych-lipany-slavmed.html?page_id=100106, Všeobecné lekárstvo,Prešovský,Sabinov
"SABMED DENTAL CLINIC, Sabinov, (SABMED spol. s r.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sabinov/sabmed-dental-clinic-sabinov-sabmed-spol.-s-r.o..html?page_id=100038, Zubné lekárstvo,Prešovský,Sabinov
"Kardiologická ambulancia, Sabinov, (SABIMED, s.r.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sabinov/kardiologicka-ambulancia-sabinov-sabimed.html?page_id=100035, Kardiológia,Prešovský,Sabinov
"Všeobecná ambulancia pre dospelých, Sabinov, (ROJAK, s.r.o.,)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sabinov/vseobecna-ambulancia-pre-dospelych-sabinov-rojak.html?page_id=100012, Všeobecné lekárstvo,Prešovský,Sabinov
"Mamografia a sonografia prsníkov, Sabinov, (Poliklinika Sabinov, n.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sabinov/mamografia-a-sonografia-prsnikov-sabinov-poliklinika-sabinov-n.o..html?page_id=99839, Rádiológia,Prešovský,Sabinov
"Balneológia a liečebná rehabilitácia, Sabinov, (Poliklinika Sabinov, n.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sabinov/balneologia-a-liecebna-rehabilitacia-sabinov-poliklinika-sabinov-n.o..html?page_id=99838," Fyziatria, balneológia a liečebná rehabilitácia",Prešovský,Sabinov
"Stacionár, vnútorné lekárstvo, Sabinov, (Poliklinika Sabinov, n.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sabinov/stacionar-vnutorne-lekarstvo-sabinov-poliklinika-sabinov-n.o..html?page_id=99837, Vnútorné lekárstvo,Prešovský,Sabinov
"Psychiatrická ambulancia, Námestie sv.Martina 9, Lipany, Lipany, (Poliklinika Sabinov, n.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sabinov/psychiatricka-ambulancia-namestie-sv.martina-9-lipany-lipany-poliklinika-sabinov-n.o..html?page_id=99836, Psychiatria,Prešovský,Sabinov
"Psychiatrická ambulancia, Sabinov, (Poliklinika Sabinov, n.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sabinov/psychiatricka-ambulancia-sabinov-poliklinika-sabinov-n.o..html?page_id=99835, Psychiatria,Prešovský,Sabinov
"Poliklinika, SNP, Sabinov, (Poliklinika Sabinov, n.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sabinov/poliklinika-snp-sabinov-poliklinika-sabinov-n.o..html?page_id=99834,67-37886827-A0002,Prešovský,Sabinov
"Endokrinologická ambulancia, Sabinov, (Poliklinika Sabinov, n.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sabinov/endokrinologicka-ambulancia-sabinov-poliklinika-sabinov-n.o..html?page_id=99833, Endokrinológia,Prešovský,Sabinov
"Chirurgická ambulancia, Sabinov, (Poliklinika Sabinov, n.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sabinov/chirurgicka-ambulancia-sabinov-poliklinika-sabinov-n.o..html?page_id=99832, Chirurgia,Prešovský,Sabinov
"Ambulancia vnútorného lekárstva, Sabinov, (Poliklinika Sabinov, n.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sabinov/ambulancia-vnutorneho-lekarstva-sabinov-poliklinika-sabinov-n.o..html?page_id=99831, Vnútorné lekárstvo,Prešovský,Sabinov
"Ambulancia fyziatrie, balneológie a liečebnej rehabilitácie, Sabinov, (Poliklinika Sabinov, n.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sabinov/ambulancia-fyziatrie-balneologie-a-liecebnej-rehabilitacie-sabinov-poliklinika-sabinov-n.o..html?page_id=99830," Fyziatria, balneológia a liečebná rehabilitácia",Prešovský,Sabinov
"Všeobecná ambulancia pre dospelých, Sabinov, (PO-zdrav, s.r.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sabinov/vseobecna-ambulancia-pre-dospelych-sabinov-po-zdrav.html?page_id=99789, Všeobecné lekárstvo,Prešovský,Sabinov
"Endokrinologická ambulancia, Sabinov, (Osteocentrum, s.r.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sabinov/endokrinologicka-ambulancia-sabinov-osteocentrum.html?page_id=99665," Endokrinológia, Osteológia",Prešovský,Sabinov
"Jednodňová zdravotná starostlivosť, ortopédia, Sabinov, (ORTHON, s.r.o.,)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sabinov/jednodnova-zdravotna-starostlivost-ortopedia-sabinov-orthon.html?page_id=99632, Ortopédia,Prešovský,Sabinov
