title,doctor_url,specialization,kraj,okres
"Nefrologická ambulancia, Senica, (B. Braun Avitum, s.r.o.)",https://www.e-vuc.sk/ttsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/senica/nefrologicka-ambulancia-senica-b.-braun-avitum.html?page_id=89670, Nefrológia,Trnavský,Senica
"Urologická ambulancia, Senica, (ŠULCOVÁ s.r.o.)",https://www.e-vuc.sk/ttsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/senica/urologicka-ambulancia-senica-sulcova.html?page_id=87047, Urológia,Trnavský,Senica
"Endokrinologická ambulancia, Senica, (Wendos, s.r.o.)",https://www.e-vuc.sk/ttsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/senica/endokrinologicka-ambulancia-senica-wendos.html?page_id=87015, Endokrinológia,Trnavský,Senica
"Urologická ambulancia, Senica, (UROSEN, s.r.o.)",https://www.e-vuc.sk/ttsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/senica/urologicka-ambulancia-senica-urosen.html?page_id=86982, Urológia,Trnavský,Senica
"Všeobecná ambulancia pre dospelých, Jablonica, (T - Medical s.r.o.)",https://www.e-vuc.sk/ttsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/senica/vseobecna-ambulancia-pre-dospelych-jablonica-t-medical.html?page_id=86949, Všeobecné lekárstvo,Trnavský,Senica
"Všeobecná ambulancia pre dospelých, Senica, (T - Medical s.r.o.)",https://www.e-vuc.sk/ttsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/senica/vseobecna-ambulancia-pre-dospelych-senica-t-medical.html?page_id=86950, Všeobecné lekárstvo,Trnavský,Senica
"Gastroenterologická ambulancia, MUDr. Peter Slezák, Senica, (SYMED s.r.o.)",https://www.e-vuc.sk/ttsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/senica/gastroenterologicka-ambulancia-mudr.-peter-slezak-senica-symed.html?page_id=86945, Gastroenterológia,Trnavský,Senica
"SVaLZ, rádiológia, Senica, (STOMASEN n.o.)",https://www.e-vuc.sk/ttsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/senica/svalz-radiologia-senica-stomasen-n.o..html?page_id=86938, Rádiológia,Trnavský,Senica
"Všeobecná ambulancia pre dospelých, Senica, (SLOVMEDIC, s.r.o.)",https://www.e-vuc.sk/ttsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/senica/vseobecna-ambulancia-pre-dospelych-senica-slovmedic.html?page_id=86925, Všeobecné lekárstvo,Trnavský,Senica
"ADOS, Kalinčiakova, Senica, (Slovenský Červený kríž, územný spolok Senica)",https://www.e-vuc.sk/ttsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/senica/ados-kalinciakova-senica-slovensky-cerveny-kriz-uzemny-spolok-senica.html?page_id=86924, Domáca ošetrovateľská starostlivosť,Trnavský,Senica
"Všeobecná ambulancia pre dospelých, Borský Mikuláš, (SIMAMED s.r.o.)",https://www.e-vuc.sk/ttsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/senica/vseobecna-ambulancia-pre-dospelych-borsky-mikulas-simamed.html?page_id=86916, Všeobecné lekárstvo,Trnavský,Senica
"Všeobecná ambulancia pre dospelých, Šaštín-Stráže, (SIMAMED s.r.o.)",https://www.e-vuc.sk/ttsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/senica/vseobecna-ambulancia-pre-dospelych-sastin-straze-simamed.html?page_id=86917, Všeobecné lekárstvo,Trnavský,Senica
"Gynekologická ambulancia, Senica, (SEGYN, s.r.o.)",https://www.e-vuc.sk/ttsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/senica/gynekologicka-ambulancia-senica-segyn.html?page_id=86909," Gynekológia a pôrodníctvo, Ultrazvuk v gynekológii a pôrodníctve",Trnavský,Senica
"Všeobecná ambulancia pre dospelých, Senica, (RAPET, s.r.o.)",https://www.e-vuc.sk/ttsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/senica/vseobecna-ambulancia-pre-dospelych-senica-rapet.html?page_id=86821, Všeobecné lekárstvo,Trnavský,Senica
"Všeobecná ambulancia pre dospelých, Senica, (Provimed s.r.o.)",https://www.e-vuc.sk/ttsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/senica/vseobecna-ambulancia-pre-dospelych-senica-provimed.html?page_id=86807, Všeobecné lekárstvo,Trnavský,Senica
"Poliklinika Senica n.o., Sotinská, Senica, (Poliklinika Senica n.o.)",https://www.e-vuc.sk/ttsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/senica/poliklinika-senica-n.o.-sotinska-senica-poliklinika-senica-n.o..html?page_id=86782,62-36084212-A0001,Trnavský,Senica
"Chirurgická ambulancia, Senica, (Poliklinika Senica n.o.)",https://www.e-vuc.sk/ttsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/senica/chirurgicka-ambulancia-senica-poliklinika-senica-n.o..html?page_id=86781, Chirurgia,Trnavský,Senica
"Ambulancia klinickej onkológie, Senica, (Poliklinika Senica n.o.)",https://www.e-vuc.sk/ttsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/senica/ambulancia-klinickej-onkologie-senica-poliklinika-senica-n.o..html?page_id=86779, Klinická onkológia,Trnavský,Senica
"Ortopedická ambulancia, Senica, (Poliklinika Senica n.o.)",https://www.e-vuc.sk/ttsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/senica/ortopedicka-ambulancia-senica-poliklinika-senica-n.o..html?page_id=86780, Ortopédia,Trnavský,Senica
"SVaLZ, rádiológia, MUDr. Viktória Tallová, Senica, (Poliklinika Senica n.o.)",https://www.e-vuc.sk/ttsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/senica/svalz-radiologia-mudr.-viktoria-tallova-senica-poliklinika-senica-n.o..html?page_id=86778, Rádiológia,Trnavský,Senica
