title,doctor_url,specialization,kraj,okres
"SVaLZ, hematológia a transfuziológia, Komárno, (Nemocnica AGEL Komárno s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/komarno/svalz-hematologia-a-transfuziologia-komarno-nemocnica-agel-komarno.html?page_id=126791, Hematológia a transfuziológia,Nitriansky,Komárno
"SVaLZ, počítačová tomografia - CT, Komárno, (Nemocnica AGEL Komárno s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/komarno/svalz-pocitacova-tomografia-ct-komarno-nemocnica-agel-komarno.html?page_id=126789, Počítačová tomografia - CT,Nitriansky,Komárno
"SVaLZ, klinická biochémia, Komárno, (Nemocnica AGEL Komárno s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/komarno/svalz-klinicka-biochemia-komarno-nemocnica-agel-komarno.html?page_id=126788, Klinická biochémia,Nitriansky,Komárno
"SVaLZ, fyziatria, balneológia a liečebná rehabilitácia, Komárno, (Nemocnica AGEL Komárno s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/komarno/svalz-fyziatria-balneologia-a-liecebna-rehabilitacia-komarno-nemocnica-agel-komarno.html?page_id=126787," Fyziatria, balneológia a liečebná rehabilitácia",Nitriansky,Komárno
"SVaLZ, rádiológia, Komárno, (Nemocnica AGEL Komárno s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/komarno/svalz-radiologia-komarno-nemocnica-agel-komarno.html?page_id=126786, Rádiológia,Nitriansky,Komárno
"Jednodňová zdravotná starostlivosť, úrazová chirurgia, Komárno, (Nemocnica AGEL Komárno s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/komarno/jednodnova-zdravotna-starostlivost-urazova-chirurgia-komarno-nemocnica-agel-komarno.html?page_id=126784, úrazová chirurgia,Nitriansky,Komárno
"Jednodňová zdravotná starostlivosť, gastroenterológia, Komárno, (Nemocnica AGEL Komárno s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/komarno/jednodnova-zdravotna-starostlivost-gastroenterologia-komarno-nemocnica-agel-komarno.html?page_id=126781, Gastroenterológia,Nitriansky,Komárno
"Jednodňová zdravotná starostlivosť, chirurgia, Komárno, (Nemocnica AGEL Komárno s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/komarno/jednodnova-zdravotna-starostlivost-chirurgia-komarno-nemocnica-agel-komarno.html?page_id=126783, Chirurgia,Nitriansky,Komárno
"Jednodňová zdravotná starostlivosť, ortopédia, Komárno, (Nemocnica AGEL Komárno s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/komarno/jednodnova-zdravotna-starostlivost-ortopedia-komarno-nemocnica-agel-komarno.html?page_id=126782, Ortopédia,Nitriansky,Komárno
"Jednodňová zdravotná starostlivosť, otorinolaryngológia, Komárno, (Nemocnica AGEL Komárno s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/komarno/jednodnova-zdravotna-starostlivost-otorinolaryngologia-komarno-nemocnica-agel-komarno.html?page_id=126780, Otorinolaryngológia,Nitriansky,Komárno
"Reumatologická ambulancia, Komárno, (Nemocnica AGEL Komárno s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/komarno/reumatologicka-ambulancia-komarno-nemocnica-agel-komarno.html?page_id=126778, Reumatológia,Nitriansky,Komárno
"Jednodňová zdravotná starostlivosť, gynekológia a pôrodníctvo, Komárno, (Nemocnica AGEL Komárno s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/komarno/jednodnova-zdravotna-starostlivost-gynekologia-a-porodnictvo-komarno-nemocnica-agel-komarno.html?page_id=126779, Gynekológia a pôrodníctvo,Nitriansky,Komárno
"Otorinolaryngologická ambulancia, Komárno, (Nemocnica AGEL Komárno s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/komarno/otorinolaryngologicka-ambulancia-komarno-nemocnica-agel-komarno.html?page_id=126775, Otorinolaryngológia,Nitriansky,Komárno
"Pediatrická ambulancia, Komárno, (Nemocnica AGEL Komárno s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/komarno/pediatricka-ambulancia-komarno-nemocnica-agel-komarno.html?page_id=126776, Pediatria,Nitriansky,Komárno
"Kardiologická ambulancia, Komárno, (Nemocnica AGEL Komárno s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/komarno/kardiologicka-ambulancia-komarno-nemocnica-agel-komarno.html?page_id=126773, Kardiológia,Nitriansky,Komárno
"Neurologická ambulancia, Komárno, (Nemocnica AGEL Komárno s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/komarno/neurologicka-ambulancia-komarno-nemocnica-agel-komarno.html?page_id=126774, Neurológia,Nitriansky,Komárno
