title,doctor_url,specialization,kraj,okres
"Urologická ambulancia, MUDr. Štefan Horváth, Košice-Dargov.hrdinov, (REAL MEN SLOVAKIA, spol. s.r.o.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-iii/urologicka-ambulancia-mudr.-stefan-horvath-kosice-dargov.hrdinov-real-men-slovakia-spol..html?page_id=81966," Urológia, Intervenčná ultrasonografia v urológii",Košický,Košice 3
"Všeobecná ambulancia pre dospelých, MUDr. Anna Kasová, Košice-Dargov.hrdinov, (Preventis s.r.o.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-iii/vseobecna-ambulancia-pre-dospelych-mudr.-anna-kasova-kosice-dargov.hrdinov-preventis.html?page_id=81950, Všeobecné lekárstvo,Košický,Košice 3
"Ambulancia zubného lekárstva, MUDr. Gyorgyi Pórová, Košice-Dargov.hrdinov, (PORDENT, s.r.o.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-iii/ambulancia-zubneho-lekarstva-mudr.-gyorgyi-porova-kosice-dargov.hrdinov-pordent.html?page_id=81948, Zubné lekárstvo,Košický,Košice 3
"Otorinolaryngologická ambulancia, MUDr. Erika Ristvejová, Košice-Dargov.hrdinov, (OTORINOMED s.r.o.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-iii/otorinolaryngologicka-ambulancia-mudr.-erika-ristvejova-kosice-dargov.hrdinov-otorinomed.html?page_id=81920, Otorinolaryngológia,Košický,Košice 3
"Ortopedická ambulancia, MUDr. Ján Sekáč, Košice-Dargov.hrdinov, (ORTO - Via spol. s r.o.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-iii/ortopedicka-ambulancia-mudr.-jan-sekac-kosice-dargov.hrdinov-orto-via-spol.-s-r.o..html?page_id=81912, Ortopédia,Košický,Košice 3
"Všeobecná ambulancia pre deti a dorast, MUDr. Eva Antónyová, Košice-Dargov.hrdinov, (MUDr. Antónyová Eva s.r.o.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-iii/vseobecna-ambulancia-pre-deti-a-dorast-mudr.-eva-antonyova-kosice-dargov.hrdinov-mudr.-antonyova-eva.html?page_id=81875, Všeobecná starostlivosť o deti a dorast,Košický,Košice 3
"Ambulancia zubného lekárstva, MUDr. Miloš Melicher, Košice-Dargov.hrdinov, (MMM dent, s.r.o.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-iii/ambulancia-zubneho-lekarstva-mudr.-milos-melicher-kosice-dargov.hrdinov-mmm-dent.html?page_id=81872, Zubné lekárstvo,Košický,Košice 3
"Ambulancia zubného lekárstva, MUDr. Nikola MItrová PhD., Košice-Dargov.hrdinov, (MUDr. Nikola Mitrová, PhD.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-iii/ambulancia-zubneho-lekarstva-mudr.-nikola-mitrova-phd.-kosice-dargov.hrdinov-mudr.-nikola-mitrova-phd..html?page_id=81870, Zubné lekárstvo,Košický,Košice 3
"Neurologická ambulancia, MUDr. Eva Hermanová, Košice-Dargov.hrdinov, (METTA, s. r. o.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-iii/neurologicka-ambulancia-mudr.-eva-hermanova-kosice-dargov.hrdinov-metta-s.-r.-o..html?page_id=81863, Neurológia,Košický,Košice 3
"Ambulancia zubného lekárstva, MDDr. Marta Kyjovská Čičváková, Košice-Dargov.hrdinov, (MartiDent s.r.o.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-iii/ambulancia-zubneho-lekarstva-mddr.-marta-kyjovska-cicvakova-kosice-dargov.hrdinov-martident.html?page_id=81819," Zubné lekárstvo, Dentoalveolárna chirurgia",Košický,Košice 3
"Ambulancia vnútorného lekárstva, MUDr. Katarína Belešová, Košice-Dargov.hrdinov, (LUMEDIC s. r. o.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-iii/ambulancia-vnutorneho-lekarstva-mudr.-katarina-belesova-kosice-dargov.hrdinov-lumedic-s.-r.-o..html?page_id=81811, Vnútorné lekárstvo,Košický,Košice 3
"Ambulancia klinickej logopédie, Mgr. Alena Černá, Košice-Dargov.hrdinov, (LOGOPÉDIA Košice s.r.o.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-iii/ambulancia-klinickej-logopedie-mgr.-alena-cerna-kosice-dargov.hrdinov-logopedia-kosice.html?page_id=81802, Klinická logopédia,Košický,Košice 3
"Chirurgická ambulancia, MUDr. Roman Komarovský, Košice-Dargov.hrdinov, (LIMED, s.r.o.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-iii/chirurgicka-ambulancia-mudr.-roman-komarovsky-kosice-dargov.hrdinov-limed.html?page_id=81798, Chirurgia,Košický,Košice 3
